SetID,Time of Application,State,Monthly Net Income,Paycheck Net Income,Rent or Own,Months at Residence,Bank Account Months,Pay Cycle,Loan Amount,Loan Funded Date,Loan Due Date,First Payment Default
727,2018-03-20T07:39:54Z,CA,10000,5000,O,60,6,BiWeekly,117.65,20-03-2018,06-04-2018,FALSE
865,2018-03-14T22:22:42Z,CA,1800,900,R,116,30,BiMonthly,300,15-03-2018,05-04-2018,FALSE
1392,2018-02-23T11:54:06Z,CA,4260,2130,R,112,36,BiMonthly,300,23-02-2018,15-03-2018,FALSE
941,2018-03-12T17:36:43Z,CA,6500,6500,O,184,36,Monthly,300,12-03-2018,30-03-2018,TRUE
797,2018-03-17T19:50:32Z,CA,3000,3000,R,36,36,Monthly,117.65,22-03-2018,03-04-2018,FALSE
1413,2018-02-22T14:00:36Z,CA,6034,3017,R,39,36,BiWeekly,300,22-02-2018,02-03-2018,FALSE
882,2018-03-14T14:23:30Z,CA,6000,3000,R,12,12,BiWeekly,235.3,14-03-2018,23-03-2018,FALSE
908,2018-03-13T18:18:29Z,CA,6000,3000,R,36,12,BiWeekly,117.65,13-03-2018,30-03-2018,FALSE
557,2018-03-25T23:10:31Z,CA,3500,875,R,12,6,Weekly,117.65,26-03-2018,06-04-2018,FALSE
1594,2018-02-14T22:13:00Z,CA,2800,1400,R,86,6,BiWeekly,300,15-02-2018,02-03-2018,FALSE
222,2018-04-04T13:00:36Z,CA,5584,2792,R,24,6,BiWeekly,300,09-04-2018,27-04-2018,TRUE
29,2018-04-09T14:49:17Z,CA,5000,2500,R,108,12,BiWeekly,300,09-04-2018,20-04-2018,FALSE
1079,2018-03-06T16:59:43Z,TX,2000,2000,R,24,24,Monthly,514.63,06-03-2018,30-03-2018,FALSE
81,2018-04-08T10:22:33Z,CA,1500,750,R,12,6,BiWeekly,117.65,08-04-2018,17-04-2018,FALSE
596,2018-03-23T19:23:54Z,CA,4000,2000,R,24,24,BiWeekly,117.65,23-03-2018,02-04-2018,FALSE
393,2018-03-29T21:15:53Z,CA,1974,987,R,26,30,BiWeekly,147.06,30-03-2018,13-04-2018,FALSE
1345,2018-02-26T11:05:33Z,CA,3534,1767,O,229,36,BiWeekly,300,26-02-2018,16-03-2018,FALSE
458,2018-03-28T11:44:11Z,CA,1170,585,R,39,36,BiMonthly,300,28-03-2018,13-04-2018,FALSE
688,2018-03-21T12:23:56Z,TX,1000,500,O,12,6,BiWeekly,641.23,21-03-2018,30-03-2018,FALSE
1485,2018-02-20T13:58:56Z,TX,10600,5300,R,60,60,BiWeekly,642.32,20-02-2018,09-03-2018,TRUE
1640,2018-02-14T07:56:00Z,CA,1614,807,R,38,36,BiMonthly,300,14-02-2018,23-02-2018,FALSE
91,2018-04-07T16:52:28Z,CA,2000,2000,O,108,6,Monthly,117.65,07-04-2018,25-04-2018,FALSE
599,2018-03-23T18:35:35Z,CA,1752,1752,R,133,36,Monthly,300,23-03-2018,18-04-2018,FALSE
1013,2018-03-09T10:13:36Z,TX,5000,5000,R,24,3,Monthly,641.91,15-03-2018,23-03-2018,TRUE
477,2018-03-27T18:36:08Z,TX,4250,2125,R,12,12,BiWeekly,641.23,27-03-2018,05-04-2018,FALSE
169,2018-04-05T14:13:58Z,CA,3000,1500,R,12,18,BiWeekly,235.3,05-04-2018,20-04-2018,TRUE
1862,2018-02-05T18:02:00Z,CA,5800,2900,R,2,9,BiWeekly,300,05-02-2018,16-02-2018,TRUE
1368,2018-02-24T13:11:53Z,TX,2110,2110,R,60,60,Monthly,644.24,24-02-2018,27-03-2018,TRUE
1398,2018-02-22T22:33:21Z,CA,3800,1900,R,36,30,BiWeekly,294.12,23-02-2018,02-03-2018,FALSE
1445,2018-02-21T17:01:52Z,CA,2000,2000,O,249,36,Monthly,300,21-02-2018,06-03-2018,FALSE
565,2018-03-25T14:06:50Z,CA,3844,1922,R,72,15,BiWeekly,300,26-03-2018,06-04-2018,FALSE
24,2018-04-09T15:38:44Z,CA,2000,1000,R,24,36,BiWeekly,117.65,12-04-2018,20-04-2018,TRUE
1974,2018-01-31T20:10:00Z,CA,2400,600,R,24,36,Weekly,300,01-02-2018,09-02-2018,FALSE
1986,2018-01-31T17:21:00Z,CA,4374,2187,R,40,30,BiMonthly,300,31-01-2018,15-02-2018,FALSE
408,2018-03-29T14:27:14Z,CA,4000,2000,R,12,6,BiWeekly,117.65,29-03-2018,13-04-2018,TRUE
442,2018-03-28T14:38:58Z,CA,1000,1000,R,12,6,Monthly,117.65,28-03-2018,06-04-2018,FALSE
1303,2018-02-27T09:39:51Z,TX,6000,6000,R,24,60,Monthly,644.24,27-02-2018,30-03-2018,FALSE
1561,2018-02-15T16:09:27Z,CA,3000,3000,R,72,18,Monthly,235.3,15-02-2018,18-03-2018,FALSE
277,2018-04-03T09:38:49Z,TX,2876,1438,R,40,53,BiWeekly,384.82,03-04-2018,13-04-2018,FALSE
1688,2018-02-13T10:22:00Z,TX,6000,3000,R,123,33,Monthly,256.43,13-02-2018,21-02-2018,FALSE
63,2018-04-08T20:40:24Z,CA,2400,1200,R,59,9,BiWeekly,300,09-04-2018,20-04-2018,TRUE
1520,2018-02-19T10:59:25Z,CA,2278,1139,O,383,36,BiWeekly,300,19-02-2018,02-03-2018,FALSE
561,2018-03-25T15:07:19Z,CA,2500,1250,R,24,30,BiWeekly,117.65,25-03-2018,13-04-2018,FALSE
588,2018-03-24T12:53:42Z,CA,6500,3250,R,36,30,BiMonthly,235.3,24-03-2018,13-04-2018,FALSE
136,2018-04-06T11:32:10Z,CA,3000,3000,R,12,6,Monthly,117.65,06-04-2018,04-05-2018,FALSE
837,2018-03-15T18:21:48Z,CA,2400,1200,R,81,12,BiWeekly,300,15-03-2018,05-04-2018,TRUE
1670,2018-02-13T13:52:00Z,CA,3000,3000,R,13,10,Monthly,235.3,13-02-2018,28-02-2018,FALSE
1108,2018-03-05T16:05:31Z,CA,4750,2375,R,35,36,BiWeekly,300,05-03-2018,16-03-2018,TRUE
832,2018-03-16T04:08:38Z,CA,1500,1500,R,84,6,Monthly,117.65,22-03-2018,30-03-2018,TRUE
1044,2018-03-08T12:26:01Z,CA,5000,5000,R,12,6,Monthly,117.65,08-03-2018,30-03-2018,FALSE
1187,2018-03-02T11:16:25Z,CA,3120,780,R,36,12,Weekly,300,02-03-2018,16-03-2018,FALSE
132,2018-04-06T12:26:14Z,CA,3500,1750,R,24,24,BiMonthly,235.3,06-04-2018,27-04-2018,FALSE
1141,2018-03-04T17:00:40Z,CA,3712,1856,R,10,36,BiWeekly,300,04-03-2018,16-03-2018,FALSE
1614,2018-02-14T16:00:00Z,CA,9000,4500,R,108,12,BiWeekly,235.3,14-02-2018,01-03-2018,TRUE
1982,2018-01-31T17:58:00Z,CA,1500,1500,R,12,6,Monthly,117.65,31-01-2018,21-02-2018,FALSE
1231,2018-03-01T10:03:38Z,TX,12400,6200,R,60,60,BiWeekly,641.09,01-03-2018,09-03-2018,TRUE
57,2018-04-09T09:43:19Z,TX,5500,2750,R,48,6,BiWeekly,642.46,09-04-2018,27-04-2018,TRUE
1873,2018-02-05T14:42:00Z,CA,2004,2004,R,7,9,Monthly,300,05-02-2018,15-02-2018,FALSE
1166,2018-03-03T10:28:43Z,TX,3625,3625,R,12,12,Monthly,644.1,04-03-2018,02-04-2018,TRUE
17,2018-04-09T16:47:21Z,CA,3500,1750,R,60,12,BiWeekly,235.3,09-04-2018,27-04-2018,TRUE
849,2018-03-15T13:12:12Z,CA,6000,3000,R,60,18,BiMonthly,235.3,15-03-2018,05-04-2018,FALSE
499,2018-03-27T11:46:21Z,CA,1500,1500,R,12,6,Monthly,117.65,27-03-2018,27-04-2018,FALSE
155,2018-04-05T18:05:37Z,CA,4000,4000,R,60,60,Monthly,235.3,05-04-2018,03-05-2018,FALSE
1309,2018-02-26T19:07:20Z,CA,6000,3000,R,60,36,BiWeekly,235.3,26-02-2018,16-03-2018,FALSE
863,2018-03-15T03:33:49Z,CA,1780,445,R,35,15,Weekly,300,15-03-2018,29-03-2018,FALSE
214,2018-04-04T15:59:12Z,CA,2200,1100,R,12,30,BiMonthly,300,04-04-2018,13-04-2018,FALSE
1484,2018-02-20T14:00:03Z,TX,5500,5500,O,160,36,Monthly,641.09,20-02-2018,28-02-2018,TRUE
1671,2018-02-13T13:50:00Z,TX,12000,6000,R,48,48,BiMonthly,641.36,13-02-2018,23-02-2018,TRUE
1539,2018-02-16T15:16:11Z,CA,1500,750,R,24,6,BiWeekly,300,16-02-2018,09-03-2018,FALSE
647,2018-03-22T15:29:17Z,CA,1600,800,R,54,15,BiWeekly,300,22-03-2018,11-04-2018,TRUE
353,2018-04-01T11:52:05Z,CA,4000,4000,R,24,24,Monthly,235.3,01-04-2018,19-04-2018,FALSE
1746,2018-02-12T11:10:00Z,CA,6000,3000,R,36,36,BiWeekly,235.3,12-02-2018,27-02-2018,FALSE
1976,2018-01-31T19:47:00Z,CA,2600,1300,R,38,30,BiMonthly,300,05-02-2018,15-02-2018,FALSE
634,2018-03-22T18:32:37Z,CA,3500,1750,R,24,24,BiWeekly,235.3,22-03-2018,30-03-2018,FALSE
1925,2018-02-02T18:27:00Z,CA,2592,1296,R,13,36,BiWeekly,300,02-02-2018,15-02-2018,FALSE
417,2018-03-29T12:05:58Z,TX,3625,3625,R,60,60,Monthly,644.24,29-03-2018,29-04-2018,FALSE
1796,2018-02-08T19:38:00Z,TX,13000,6500,R,60,30,BiWeekly,385.23,08-02-2018,23-02-2018,FALSE
1351,2018-02-26T10:02:52Z,CA,6000,3000,R,12,9,BiWeekly,235.3,26-02-2018,09-03-2018,TRUE
225,2018-04-04T10:02:52Z,CA,1500,750,R,24,6,BiWeekly,117.65,04-04-2018,13-04-2018,TRUE
1506,2018-02-19T18:04:09Z,CA,6400,3200,R,52,36,BiMonthly,300,19-02-2018,01-03-2018,TRUE
1612,2018-02-14T16:03:00Z,CA,3440,860,R,147,36,Weekly,300,14-02-2018,23-02-2018,FALSE
16,2018-04-09T16:50:39Z,TX,3500,1750,R,12,6,BiWeekly,641.09,12-04-2018,20-04-2018,TRUE
438,2018-03-28T16:09:35Z,CA,2290,1145,O,169,30,BiWeekly,235.3,28-03-2018,06-04-2018,FALSE
963,2018-03-11T19:18:20Z,CA,5400,2700,R,17,36,BiMonthly,300,11-03-2018,22-03-2018,FALSE
932,2018-03-12T22:05:00Z,CA,3600,900,R,181,36,Weekly,300,13-03-2018,23-03-2018,FALSE
986,2018-03-10T12:43:24Z,TX,3000,3000,R,24,24,Monthly,641.78,12-03-2018,23-03-2018,FALSE
171,2018-04-05T14:00:22Z,CA,2300,2300,R,30,36,Monthly,300,05-04-2018,03-05-2018,FALSE
926,2018-03-13T11:46:43Z,CA,2000,1000,R,27,36,BiMonthly,300,13-03-2018,23-03-2018,FALSE
1352,2018-02-26T10:00:03Z,TX,3000,3000,R,36,36,Monthly,644.24,26-02-2018,29-03-2018,TRUE
1054,2018-03-07T17:55:46Z,TX,12400,6200,R,60,60,BiWeekly,641.23,07-03-2018,16-03-2018,TRUE
878,2018-03-14T16:00:13Z,TX,6500,6500,R,169,36,Monthly,642.19,14-03-2018,30-03-2018,TRUE
665,2018-03-22T12:18:24Z,TX,5076,2538,R,12,12,BiWeekly,642.46,22-03-2018,09-04-2018,TRUE
1762,2018-02-12T09:17:00Z,CA,1700,850,R,362,30,BiMonthly,300,12-02-2018,28-02-2018,FALSE
1019,2018-03-08T17:51:16Z,CA,1500,1500,O,108,6,Monthly,117.65,08-03-2018,03-04-2018,FALSE
1312,2018-02-26T18:02:04Z,CA,1312,656,R,24,12,BiMonthly,300,26-02-2018,20-03-2018,TRUE
1332,2018-02-26T14:19:43Z,TX,12000,6000,R,60,36,BiWeekly,641.5,26-02-2018,09-03-2018,FALSE
1053,2018-03-07T18:44:09Z,CA,2506,1253,R,219,36,BiMonthly,300,07-03-2018,16-03-2018,FALSE
240,2018-04-03T19:52:12Z,CA,5496,2748,R,26,15,BiMonthly,300,03-04-2018,13-04-2018,FALSE
960,2018-03-12T09:15:04Z,TX,4550,4550,O,80,30,Monthly,642.87,12-03-2018,02-04-2018,TRUE
1107,2018-03-05T16:17:03Z,CA,1300,650,R,18,30,BiWeekly,300,05-03-2018,16-03-2018,FALSE
1279,2018-02-27T15:18:23Z,CA,6000,1500,R,12,6,Weekly,117.65,27-02-2018,09-03-2018,FALSE
1466,2018-02-20T17:48:54Z,CA,1840,1840,R,6,36,Monthly,300,20-02-2018,16-03-2018,FALSE
558,2018-03-25T20:35:57Z,CA,1292,646,O,36,6,BiWeekly,300,26-03-2018,06-04-2018,FALSE
190,2018-04-05T10:32:38Z,CA,5700,5700,R,15,36,Monthly,300,05-04-2018,30-04-2018,FALSE
805,2018-03-17T11:13:15Z,TX,2908,2908,R,36,6,Monthly,641.78,21-03-2018,30-03-2018,FALSE
1362,2018-02-25T11:28:43Z,TX,5000,2500,R,12,12,BiWeekly,385.23,25-02-2018,12-03-2018,FALSE
89,2018-04-07T18:28:40Z,CA,2685,2685,R,125,33,Monthly,235.3,07-04-2018,03-05-2018,TRUE
233,2018-04-04T09:18:44Z,TX,5000,2500,R,13,16,BiWeekly,641.23,04-04-2018,13-04-2018,FALSE
1768,2018-02-11T14:38:00Z,CA,1440,720,R,3,36,BiWeekly,300,12-02-2018,23-02-2018,FALSE
470,2018-03-27T21:08:08Z,CA,3900,1950,O,100,36,BiWeekly,300,28-03-2018,06-04-2018,FALSE
928,2018-03-13T11:12:22Z,CA,3245,3245,R,39,36,Monthly,300,13-03-2018,30-03-2018,FALSE
1176,2018-03-02T17:39:47Z,CA,3040,1520,R,52,36,BiMonthly,300,02-03-2018,15-03-2018,TRUE
789,2018-03-18T12:54:12Z,CA,1795,1795,R,135,36,Monthly,294.13,19-03-2018,03-04-2018,FALSE
1037,2018-03-08T13:07:35Z,CA,7000,3500,R,26,20,BiWeekly,235.3,08-03-2018,16-03-2018,FALSE
1353,2018-02-26T09:57:33Z,TX,5500,5500,O,172,36,Monthly,643.42,26-02-2018,23-03-2018,TRUE
1093,2018-03-05T20:15:38Z,CA,2200,1100,R,24,36,BiWeekly,300,06-03-2018,23-03-2018,FALSE
1678,2018-02-13T12:29:00Z,CA,6000,3000,R,12,9,BiWeekly,235.3,16-02-2018,09-03-2018,FALSE
1773,2018-02-10T18:31:00Z,CA,1800,900,R,51,30,BiWeekly,300,10-02-2018,02-03-2018,FALSE
594,2018-03-24T01:05:52Z,CA,4000,2000,R,9,36,BiWeekly,300,24-03-2018,06-04-2018,FALSE
52,2018-04-09T11:03:51Z,CA,5000,2500,R,108,12,BiWeekly,235.3,09-04-2018,26-04-2018,FALSE
283,2018-04-02T19:36:06Z,CA,2304,1152,R,124,36,BiWeekly,300,02-04-2018,13-04-2018,FALSE
581,2018-03-24T15:08:37Z,CA,2000,2000,R,12,12,Monthly,235.3,26-03-2018,24-04-2018,FALSE
6,2018-04-09T20:08:58Z,CA,2400,1200,R,9,6,BiWeekly,147.06,10-04-2018,20-04-2018,FALSE
1964,2018-02-01T11:26:00Z,CA,6334,3167,O,8,15,BiWeekly,300,01-02-2018,09-02-2018,FALSE
1009,2018-03-09T12:08:18Z,TX,9200,4600,R,36,6,BiWeekly,642.6,09-03-2018,28-03-2018,FALSE
1358,2018-02-25T16:32:00Z,CA,1450,725,O,301,36,BiWeekly,300,25-02-2018,09-03-2018,TRUE
261,2018-04-03T12:34:22Z,CA,2277,2277,R,12,36,Monthly,300,03-04-2018,30-04-2018,TRUE
1915,2018-02-03T21:24:00Z,CA,7016,1754,R,2,6,Weekly,300,06-02-2018,15-02-2018,TRUE
1325,2018-02-26T15:52:24Z,TX,10800,5400,R,60,60,BiWeekly,641.5,27-02-2018,09-03-2018,TRUE
845,2018-03-15T14:25:08Z,CA,6916,3458,R,170,36,BiWeekly,300,15-03-2018,30-03-2018,TRUE
1222,2018-03-01T11:37:13Z,TX,6500,6500,R,12,6,Monthly,644.24,01-03-2018,01-04-2018,FALSE
1875,2018-02-05T14:31:00Z,CA,4800,2400,O,228,36,BiWeekly,300,05-02-2018,23-02-2018,FALSE
1906,2018-02-05T00:24:00Z,CA,1420,355,R,107,3,Weekly,300,05-02-2018,16-02-2018,FALSE
644,2018-03-22T16:10:49Z,CA,5000,5000,R,60,6,Monthly,117.65,26-03-2018,06-04-2018,FALSE
97,2018-04-07T14:41:53Z,CA,1204,1204,R,161,36,Monthly,300,07-04-2018,04-05-2018,FALSE
1847,2018-02-06T11:00:00Z,CA,1920,480,R,64,36,Weekly,235.3,06-02-2018,16-02-2018,FALSE
1753,2018-02-12T10:24:00Z,CA,2922,1461,R,10,36,BiMonthly,300,12-02-2018,20-02-2018,FALSE
1089,2018-03-06T10:43:24Z,TX,4400,4400,R,72,25,Monthly,643.69,06-03-2018,02-04-2018,FALSE
1754,2018-02-12T10:22:00Z,TX,5416,2708,R,24,24,BiWeekly,513.2,12-02-2018,23-02-2018,FALSE
595,2018-03-23T19:58:03Z,CA,1500,1500,R,12,6,Monthly,117.65,29-03-2018,27-04-2018,TRUE
483,2018-03-27T16:56:50Z,CA,4000,2000,R,12,12,BiMonthly,235.3,27-03-2018,13-04-2018,FALSE
1643,2018-02-13T20:00:00Z,CA,3600,900,R,36,15,Weekly,300,14-02-2018,23-02-2018,FALSE
618,2018-03-23T12:52:26Z,CA,2500,2500,R,12,30,Monthly,235.3,23-03-2018,16-04-2018,FALSE
445,2018-03-28T13:39:22Z,CA,3500,3500,R,8,15,Monthly,300,28-03-2018,27-04-2018,FALSE
425,2018-03-29T10:17:59Z,TX,5000,2500,R,60,30,Monthly,640.95,29-03-2018,05-04-2018,FALSE
762,2018-03-19T12:42:08Z,CA,2720,680,R,73,36,Weekly,117.65,19-03-2018,29-03-2018,FALSE
846,2018-03-15T14:00:49Z,CA,10000,5000,R,12,12,BiWeekly,235.3,15-03-2018,23-03-2018,TRUE
1070,2018-03-07T00:01:00Z,CA,2500,2500,R,12,6,Monthly,117.65,07-03-2018,03-04-2018,FALSE
308,2018-04-02T14:13:04Z,CA,4500,4500,R,36,6,Monthly,117.65,02-04-2018,30-04-2018,FALSE
1825,2018-02-08T11:06:00Z,CA,2500,2500,R,36,6,Monthly,117.65,08-02-2018,02-03-2018,FALSE
342,2018-04-01T18:55:09Z,CA,6372,3186,R,12,6,BiMonthly,235.3,02-04-2018,16-04-2018,FALSE
503,2018-03-27T10:29:36Z,TX,3000,1500,R,12,18,BiMonthly,642.87,27-03-2018,17-04-2018,TRUE
1893,2018-02-05T11:20:00Z,CA,3117,3117,R,60,36,Monthly,300,05-02-2018,28-02-2018,FALSE
389,2018-03-30T11:14:28Z,TX,5000,5000,R,24,48,Monthly,644.24,30-03-2018,30-04-2018,FALSE
701,2018-03-20T18:27:13Z,CA,1000,500,R,12,6,BiWeekly,117.65,21-03-2018,06-04-2018,TRUE
1491,2018-02-20T12:45:55Z,TX,5500,5500,O,171,36,Monthly,641.09,20-02-2018,28-02-2018,TRUE
1581,2018-02-15T12:19:41Z,TX,3450,3450,O,74,30,Monthly,642.05,15-02-2018,02-03-2018,FALSE
717,2018-03-20T12:27:33Z,CA,3624,1812,R,60,60,Monthly,117.65,20-03-2018,02-04-2018,FALSE
411,2018-03-29T13:29:59Z,CA,2553,2553,O,480,36,Monthly,300,29-03-2018,09-04-2018,TRUE
310,2018-04-02T13:55:59Z,CA,2500,2500,R,36,6,Monthly,117.65,02-04-2018,11-04-2018,FALSE
475,2018-03-27T18:47:30Z,CA,3000,1500,R,12,6,BiWeekly,117.65,27-03-2018,13-04-2018,FALSE
237,2018-04-03T20:33:23Z,CA,664,664,R,2,15,Monthly,205.89,04-04-2018,19-04-2018,FALSE
1478,2018-02-20T15:38:50Z,TX,5500,5500,O,173,36,Monthly,641.09,20-02-2018,28-02-2018,TRUE
1470,2018-02-20T16:52:22Z,CA,3260,815,O,72,36,Weekly,300,20-02-2018,02-03-2018,FALSE
1715,2018-02-12T16:34:00Z,TX,2500,2500,R,12,12,Monthly,385.39,12-02-2018,01-03-2018,FALSE
1672,2018-02-13T13:43:00Z,CA,12000,6000,R,60,48,BiWeekly,117.65,13-02-2018,02-03-2018,FALSE
604,2018-03-23T16:19:00Z,CA,2000,2000,R,72,6,Monthly,117.65,23-03-2018,23-04-2018,FALSE
1897,2018-02-05T10:58:00Z,CA,1000,1000,R,36,6,Monthly,117.65,05-02-2018,23-02-2018,FALSE
1868,2018-02-05T16:02:00Z,CA,3578,1789,R,86,36,BiWeekly,300,05-02-2018,15-02-2018,FALSE
30,2018-04-09T14:37:37Z,CA,4500,4500,R,36,27,Monthly,117.65,09-04-2018,10-05-2018,FALSE
217,2018-04-04T14:40:20Z,CA,922,461,R,324,36,BiWeekly,294.12,04-04-2018,18-04-2018,FALSE
1782,2018-02-09T16:51:00Z,CA,1057,1057,R,26,36,Monthly,300,09-02-2018,02-03-2018,FALSE
1022,2018-03-08T17:43:15Z,CA,1000,1000,R,24,6,Monthly,117.65,12-03-2018,03-04-2018,TRUE
1627,2018-02-14T14:01:00Z,TX,10000,5000,R,36,60,BiWeekly,256.49,14-02-2018,23-02-2018,FALSE
1760,2018-02-12T09:33:00Z,CA,1170,1170,R,6,36,Monthly,300,12-02-2018,02-03-2018,FALSE
473,2018-03-27T19:29:35Z,CA,6500,3250,R,24,30,BiWeekly,235.3,27-03-2018,12-04-2018,FALSE
1931,2018-02-02T15:58:00Z,CA,2490,1245,R,126,30,BiMonthly,300,02-02-2018,15-02-2018,FALSE
628,2018-03-23T10:08:54Z,TX,6500,3250,R,60,6,BiWeekly,641.5,23-03-2018,03-04-2018,FALSE
936,2018-03-12T19:26:24Z,CA,7000,3500,R,72,6,BiWeekly,117.65,12-03-2018,23-03-2018,FALSE
1035,2018-03-08T13:58:32Z,TX,5000,2500,R,84,7,BiWeekly,256.82,08-03-2018,23-03-2018,TRUE
1099,2018-03-05T18:11:44Z,CA,1434,717,R,12,36,BiMonthly,300,05-03-2018,16-03-2018,FALSE
1474,2018-02-20T16:23:08Z,TX,5500,5500,O,185,36,Monthly,641.09,20-02-2018,28-02-2018,TRUE
1026,2018-03-08T15:56:51Z,CA,2600,1300,R,24,36,BiWeekly,300,08-03-2018,16-03-2018,FALSE
38,2018-04-09T12:48:48Z,TX,4000,2000,R,12,6,BiWeekly,642.46,09-04-2018,27-04-2018,FALSE
1418,2018-02-22T13:28:40Z,CA,4928,1232,R,41,36,Weekly,300,22-02-2018,02-03-2018,FALSE
786,2018-03-18T16:27:31Z,TX,6000,3000,R,120,36,BiWeekly,514.08,18-03-2018,06-04-2018,TRUE
629,2018-03-23T10:01:30Z,CA,5300,5300,O,159,36,Monthly,300,23-03-2018,02-04-2018,FALSE
1168,2018-03-03T09:32:20Z,CA,7000,3500,R,0,6,BiWeekly,117.65,03-03-2018,23-03-2018,FALSE
1014,2018-03-09T03:16:17Z,CA,5000,5000,R,12,6,Monthly,117.65,09-03-2018,30-03-2018,TRUE
461,2018-03-28T11:27:26Z,TX,5000,5000,R,108,6,Monthly,386.54,28-03-2018,28-04-2018,FALSE
1560,2018-02-15T16:12:36Z,CA,2400,1200,R,14,36,BiMonthly,300,15-02-2018,28-02-2018,FALSE
961,2018-03-12T03:50:18Z,CA,1500,1500,R,48,6,Monthly,117.65,13-03-2018,03-04-2018,FALSE
1914,2018-02-04T10:33:00Z,CA,1300,1300,R,38,12,Monthly,300,04-02-2018,28-02-2018,FALSE
1260,2018-02-28T09:15:32Z,TX,13000,6500,R,60,12,BiWeekly,641.23,28-02-2018,09-03-2018,FALSE
1785,2018-02-09T14:34:00Z,CA,4600,2300,R,109,30,BiWeekly,300,09-02-2018,23-02-2018,TRUE
658,2018-03-22T13:17:51Z,CA,3500,3500,O,48,12,Monthly,300,22-03-2018,02-04-2018,TRUE
1802,2018-02-08T17:12:00Z,CA,1153,1153,R,37,30,Monthly,300,08-02-2018,02-03-2018,FALSE
619,2018-03-23T12:49:22Z,CA,2546,1273,R,264,6,BiWeekly,300,27-03-2018,13-04-2018,FALSE
792,2018-03-18T12:04:42Z,CA,1500,1500,R,12,6,Monthly,117.65,18-03-2018,03-04-2018,FALSE
828,2018-03-16T12:06:59Z,CA,5000,5000,R,36,36,Monthly,117.65,16-03-2018,30-03-2018,FALSE
883,2018-03-14T13:18:53Z,CA,1412,353,R,38,36,Weekly,300,14-03-2018,22-03-2018,FALSE
1771,2018-02-10T20:34:00Z,TX,184000,184000,O,115,36,Monthly,642.46,11-02-2018,28-02-2018,TRUE
1932,2018-02-02T13:03:00Z,CA,5000,2500,R,12,36,BiWeekly,300,02-02-2018,16-02-2018,FALSE
451,2018-03-28T12:46:43Z,CA,5000,2500,R,12,9,BiWeekly,235.3,28-03-2018,06-04-2018,FALSE
1563,2018-02-15T16:01:26Z,CA,5800,1450,R,63,36,Weekly,300,15-02-2018,23-02-2018,FALSE
235,2018-04-04T08:12:23Z,TX,5400,5400,R,36,6,Monthly,643.69,04-04-2018,01-05-2018,TRUE
1414,2018-02-22T13:53:33Z,CA,2065,2065,R,109,36,Monthly,300,22-02-2018,21-03-2018,FALSE
110,2018-04-07T08:21:11Z,TX,5000,5000,R,24,6,Monthly,644.1,12-04-2018,07-05-2018,FALSE
915,2018-03-13T15:50:40Z,CA,2902,1451,R,153,36,BiWeekly,300,13-03-2018,23-03-2018,FALSE
1212,2018-03-01T14:15:53Z,TX,9000,4500,R,63,63,BiWeekly,642.05,01-03-2018,16-03-2018,FALSE
1247,2018-02-28T13:11:34Z,CA,1794,897,R,62,36,BiWeekly,300,28-02-2018,16-03-2018,TRUE
336,2018-04-02T10:17:40Z,TX,6500,6500,R,120,30,Monthly,641.36,03-04-2018,12-04-2018,TRUE
1512,2018-02-19T15:33:44Z,CA,14000,3500,R,60,6,Weekly,117.65,19-02-2018,02-03-2018,FALSE
1296,2018-02-27T11:44:50Z,TX,13000,6500,R,24,30,BiWeekly,641.36,27-02-2018,09-03-2018,FALSE
1880,2018-02-05T14:02:00Z,CA,2022,1011,O,426,36,BiWeekly,300,05-02-2018,23-02-2018,FALSE
575,2018-03-25T09:37:15Z,TX,2120,1060,R,98,15,BiWeekly,642.6,25-03-2018,13-04-2018,FALSE
1686,2018-02-13T10:42:00Z,CA,1500,1500,R,84,6,Monthly,117.65,13-02-2018,05-03-2018,FALSE
344,2018-04-01T17:09:19Z,CA,2766,1383,R,50,36,BiWeekly,300,01-04-2018,20-04-2018,FALSE
83,2018-04-08T08:54:54Z,TX,3500,1750,R,12,12,BiWeekly,385.56,08-04-2018,27-04-2018,FALSE
1438,2018-02-21T18:09:54Z,CA,2250,2250,R,12,12,Monthly,235.3,21-02-2018,23-03-2018,TRUE
675,2018-03-21T18:51:30Z,CA,4000,4000,R,37,36,Monthly,300,21-03-2018,20-04-2018,TRUE
1689,2018-02-13T10:13:00Z,CA,6000,3000,R,24,30,BiMonthly,117.65,13-02-2018,23-02-2018,FALSE
755,2018-03-19T14:21:22Z,TX,6500,3250,R,12,24,BiWeekly,642.05,19-03-2018,03-04-2018,TRUE
1237,2018-02-28T16:21:17Z,CA,6000,3000,R,24,50,BiWeekly,235.3,28-02-2018,09-03-2018,FALSE
1704,2018-02-12T17:51:00Z,TX,3625,3625,R,60,60,Monthly,642.73,14-02-2018,06-03-2018,FALSE
1125,2018-03-05T12:14:11Z,CA,6000,3000,R,60,30,BiWeekly,235.3,05-03-2018,16-03-2018,FALSE
1989,2018-01-31T16:16:00Z,CA,3200,1600,R,88,36,BiWeekly,300,31-01-2018,09-02-2018,FALSE
1691,2018-02-13T08:38:00Z,TX,9000,4500,R,13,31,BiWeekly,642.32,13-02-2018,02-03-2018,TRUE
1412,2018-02-22T14:01:51Z,CA,5000,2500,O,12,6,BiWeekly,117.65,22-02-2018,09-03-2018,TRUE
